Rank,"Song Title",Streams,Daily
1,"Friendships (Lost My Love)",175362328,52394
54,Paradise,430657,380
3,Remedy,133939932,36266
4,"Far Away From Home",117682971,9737
5,Follow,109980094,24715
6,"Space Melody (Edward Artemyev) (feat. Leony)",94851445,12369
7,"Faded Love",93334144,20259
8,"Easy Peasy",90212929,24431
9,"Brother Louie",85138190,8000
10,"I Can Feel",77125188,24154
11,"Fire - Official UEFA EURO 2024 Song",74291939,27498
12,"Merry Christmas Everyone",39560367,579
13,"Somewhere in Between",29163962,6945
14,"Holding On",27149211,12394
15,"Simple Life",26389194,16524
16,"Crazy Love",24428912,6271
17,"Rock n Roll",21249126,16862
18,Raindrops,20677088,1885
19,"Monsoon (feat. Tokio Hotel)",20156581,6609
20,"By Your Side (In My Mind)",17886774,23392
21,"Tell Me Where U Go",15253218,11587
22,"Waking Up",14751165,5865
23,"Summer Of Love",13992733,5705
24,"Show Me Love - Dimitri Vegas Edit",13820869,1118
25,"Friendships (Lost My Love) - ATB Remix",13291473,3002
26,"City Lights",8723264,2577
27,"Stop The World",8270640,1212
28,"Don't Worry",4641842,40301
29,"By Your Side (In My Mind) Part II",4210045,3448
30,"Home to Me",3585333,669
31,"Follow - VIZE Remix",3340238,571
32,"Miracle - Edit",2628950,873
33,"Where Do You Think You Are Going",2546621,138
34,"Merry Holiday (Jingle Bells)",2486226,31
35,"Friendships (Lost My Love) - Gabry Ponte Remix",2236069,532
36,"Tell Me Where U Go (feat. Leony) - Tiësto VIP Mix",2119591,1743
37,"BANG BANG",1971006,2967
38,"The Weekend",1766556,6289
39,"Raindrops - Intl. Version",1661196,771
40,"Rock n Roll (Matt Sassari Remix)",1352959,953
41,"Shooting Stars",1131650,2200
42,"Where Do You Think You Are Going (Harris & Ford Remix)",829924,55
43,Lifeline,794429,838
44,"Oldschool Love",727754,2015
45,"By Your Side (In My Mind) Part II [Felix Jaehn Remix]",653900,478
46,"Tell Me Where U Go - goddard. Edit",638958,638
47,"Said It All - Jax Jones Rework",613089,2339
48,"Another Goodbye",608010,650
49,"Say My Name",577548,542
50,"Merry Christmas Everyone - Mixed",534432,31
51,"Never Let Me Down",527283,416
52,"Tell Me Where U Go - DAMIANO x Playmen Edit",524821,279
53,"Love On the Line",481416,402
54,"Waking Up - ESSEL Remix",415802,46
55,"White Lies",387552,289
56,"Simple Life - WITH U & CRÜPO Remix",372583,100
61,"City Lights (Mixed) - Olly James Remix",285749,83
58,Afterglow,361061,1262
59,"Remedy - Acoustic Version",344604,278
60,"Your Way",343732,878
61,Miracle,268688,132
62,Stay,266331,0
63,"What If",228274,457
64,"One Last Time",217779,183
65,"One in a Million",206138,571
66,"Thank You (Not so Bad)",199675,163
67,"Above and Beyond",195760,168
68,"Faded Love - Acoustic Version",190346,161
69,"Count on Me",187670,1109
70,"I'll Be Alright - Intro",186693,354
71,"Running Through the Night",177801,325
72,"City Lights (Mixed)",176212,44
73,"Bad Love",157695,141
74,"No Hard Feelings",154243,133
75,"Cross My Mind",139264,121
76,"Working Title",120447,108
